10000181,       NULL,10857308,10857309,      NULL,0,45:00.0,0,0,1,1,0,0,101,428833,NULL                                              ,0.25,0,0.55,1.58,NULL                                              ,3.75,1.58,0.53,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857190,10857191,      NULL,0,15:00.0,2,29,1,0,0,0,101,428778,NULL                                              ,0,0,0.63,1.4,NULL                                              ,1.5,0.97,0.93,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857190,10857191,      NULL,0,15:00.0,2,29,1,0,0,0,101,428778,NULL                                              ,0.25,1,1.58,0.55,NULL                                              ,1.75,1.49,0.57,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857262,10857263,      NULL,0,30:00.0,2,12,2,0,0,0,101,428816,NULL                                              ,0,0,0.67,1.33,NULL                                              ,2.75,0.94,0.96,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857262,10857263,      NULL,0,30:00.0,2,12,2,0,0,0,101,428816,NULL                                              ,0.25,1,1.47,0.6,NULL                                              ,2.5,0.63,1.36,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857258,10857259,      NULL,0,00:00.0,1,45,1,0,0,0,101,428814,NULL                                              ,1,0,1.14,0.79,NULL                                              ,2.5,0.89,1.01,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857258,10857259,      NULL,0,00:00.0,1,45,1,0,0,0,101,428814,NULL                                              ,1.25,0,0.75,1.2,NULL                                              ,2.75,1.25,0.7,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857420,10857421,      NULL,0,00:00.0,2,41,6,3,0,0,101,428893,NULL                                              ,0,0,0.49,1.75,NULL                                              ,9.5,2.77,0.26,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857420,10857421,      NULL,0,00:00.0,2,41,6,3,0,0,101,428893,NULL                                              ,0.25,1,2.85,0.27,NULL                                              ,0,0,0,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857280,10857281,      NULL,0,00:00.0,2,45,3,2,0,0,101,428823,NULL                                              ,0,0,1.11,0.82,NULL                                              ,5.5,5,0.1,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857194,10857195,      NULL,0,45:00.0,2,0,0,1,0,0,101,428780,NULL                                              ,0,0,1.19,0.76,NULL                                              ,2,0.72,1.21,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857194,10857195,      NULL,0,45:00.0,2,0,0,1,0,0,101,428780,NULL                                              ,0.25,0,0.71,1.26,NULL                                              ,2.25,1.28,0.68,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857340,10857341,      NULL,0,45:00.0,0,0,0,0,0,0,101,428855,NULL                                              ,0.5,1,0.94,0.94,NULL                                              ,1.75,1.06,0.78,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857340,10857341,      NULL,0,45:00.0,0,0,0,0,0,0,101,428855,NULL                                              ,0.25,1,0.6,1.38,NULL                                              ,2,1.58,0.47,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857340,10857341,      NULL,0,45:00.0,0,0,0,0,0,0,101,428855,NULL                                              ,0.75,1,1.25,0.68,NULL                                              ,1.5,0.8,1.04,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857352,10857353,      NULL,0,45:00.0,0,0,0,1,0,0,101,428859,NULL                                              ,0,0,0.85,0.95,NULL                                              ,2.5,0.86,0.94,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857352,10857353,      NULL,0,45:00.0,0,0,0,1,0,0,101,428859,NULL                                              ,0.25,0,0.49,1.44,NULL                                              ,2.75,1.16,0.66,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
10000181,       NULL,10857352,10857353,      NULL,0,45:00.0,0,0,0,1,0,0,101,428859,NULL                                              ,0.25,1,1.23,0.61,NULL                                              ,2.25,0.56,1.31,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,47:05.0,0
