10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.96,0.84,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,26:15.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.63,1.2,NULL                                              ,3.5,1.29,0.57,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,26:15.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.48,0.47,NULL                                              ,3,0.57,1.29,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,26:15.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.95,0.85,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,27:57.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.63,1.2,NULL                                              ,3.5,1.28,0.58,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,27:57.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.48,0.47,NULL                                              ,3,0.51,1.4,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,27:57.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.95,0.85,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,29:38.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.63,1.2,NULL                                              ,3.5,1.28,0.58,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,29:38.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.48,0.47,NULL                                              ,3,0.55,1.33,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,29:38.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.95,0.85,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,30:29.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.63,1.2,NULL                                              ,3.5,1.28,0.58,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,30:29.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.48,0.47,NULL                                              ,3,0.55,1.33,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,30:29.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.95,0.85,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,31:20.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.63,1.2,NULL                                              ,3.5,1.28,0.58,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,31:20.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.48,0.47,NULL                                              ,3,0.55,1.33,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,31:20.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.95,0.85,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,32:10.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.63,1.2,NULL                                              ,3.5,1.28,0.58,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,32:10.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,0,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.48,0.47,NULL                                              ,3,0.55,1.33,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,32:10.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,0,2,0,0,0,101,430070,NULL                                              ,0,0,1.07,0.73,NULL                                              ,3.25,0.97,0.83,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,34:16.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,0,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.6,1.25,NULL                                              ,3.5,1.31,0.56,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,34:16.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,0,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.61,0.42,NULL                                              ,3,0.53,1.36,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,34:16.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,2,2,0,0,0,101,430070,NULL                                              ,0,0,1.06,0.74,NULL                                              ,3.25,1.03,0.77,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,35:57.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,2,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.59,1.26,NULL                                              ,3.5,1.38,0.52,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,35:57.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,2,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.61,0.42,NULL                                              ,3,0.58,1.28,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,35:57.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,2,2,0,0,0,101,430070,NULL                                              ,0,0,1.06,0.74,NULL                                              ,3.25,1.06,0.74,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,36:48.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,2,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.58,1.28,NULL                                              ,3.5,1.42,0.5,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,36:48.0,0
10002007,       NULL,10859738,10859775,      NULL,0,30:00.0,2,2,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.61,0.42,NULL                                              ,3,0.61,1.23,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,36:48.0,0
