10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,7,2,0,0,0,101,430070,NULL                                              ,0,0,1.05,0.75,NULL                                              ,3.25,1.08,0.72,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,41:02.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,7,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.55,1.33,NULL                                              ,3.5,1.38,0.52,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,41:02.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,7,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.63,0.41,NULL                                              ,3,0.67,1.14,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,41:02.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,8,2,0,0,0,101,430070,NULL                                              ,0,0,1.05,0.75,NULL                                              ,3,0.72,1.08,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,41:53.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,8,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.54,1.35,NULL                                              ,3.25,1.13,0.68,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,41:53.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,8,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.66,0.4,NULL                                              ,2.75,0.38,1.72,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,41:53.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,8,2,0,0,0,101,430070,NULL                                              ,0,0,1.12,0.69,NULL                                              ,3,0.77,1.03,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,42:43.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,8,2,0,0,0,101,430070,NULL                                              ,0.25,0,0.6,1.25,NULL                                              ,3.25,1.16,0.66,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,42:43.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,8,2,0,0,0,101,430070,NULL                                              ,0.25,1,1.85,0.34,NULL                                              ,2.75,0.41,1.63,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,42:43.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,10,3,0,0,0,101,430070,NULL                                              ,0,0,1.11,0.7,NULL                                              ,4,0.88,0.92,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,44:49.0,0
10002007,       NULL,10859774,10859775,      NULL,0,30:00.0,2,10,3,0,0,0,101,430070,NULL                                              ,0.25,0,0.57,1.29,NULL                                              ,4.25,1.23,0.61,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,NULL                                              ,       NULL,       NULL,       NULL,  NULL,44:49.0,0
